,Unnamed: 0.1,Unnamed: 0,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool,locality_code,price_square_meters
1810,1810,1810,5000 Namur,Apartment,110000,1.0,40.0,USA installed,0.0,0.0,1.0,15.0,0.0,,40.0,40.0,4.0, Good,0.0,5000,2750.0
1811,1811,1811,8434 Westende,Studio,110000,2.0,30.0,Installed,0.0,0.0,0.0,,0.0,,30.0,30.0,2.0, As new,0.0,8434,3666.6666666666665
1812,1812,1812,2018 Antwerp,Apartment,110000,1.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,2018,546.0768522779568
1813,1813,1813,4020 LIEGE Jupille-sur-Meuse,House,110000,3.0,100.0,Installed,0.0,0.0,0.0,,0.0,,100.0,67.0,2.0,Good,0.0,4020,1100.0
1814,1814,1814,5555 Graide,House,110000,4.0,140.0,Installed,0.0,0.0,0.0,,0.0,,140.0,692.0,3.0, To renovate,0.0,5555,785.7142857142857
1815,1815,1815,7700 Mouscron,Duplex,110000,1.0,65.0,Installed,0.0,0.0,0.0,,0.0,,65.0,65.0,2.0, Good,0.0,7700,1692.3076923076924
1816,1816,1816,5000 Namur,Apartment,110000,1.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,5000,546.0768522779568
1817,1817,1817,4030 Liege Grivegne,House,110000,2.0,75.0,Semi equipped,0.0,0.0,0.0,,0.0,,75.0,75.0,2.0,Good,0.0,4030,1466.6666666666667
1818,1818,1818,7170 La Hestre,House,110000,2.0,142.0,Installed,0.0,0.0,0.0,,0.0,,142.0,142.0,3.0,Good,0.0,7170,774.6478873239437
1819,1819,1819,7300 Boussu,House,110000,3.0,145.0,USA installed,0.0,0.0,1.0,13.0,0.0,,145.0,145.0,2.0, Good,0.0,7300,758.6206896551724
1820,1820,1820,8870 Izegem,House,110000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,8870,546.0768522779568
1821,1821,1821,6000 Charleroi,Penthouse,110000,3.0,88.0,Installed,0.0,0.0,0.0,,0.0,,88.0,88.0,2.0, Good,0.0,6000,1250.0
1822,1822,1822,5530 Yvoir,House,110000,4.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,5530,546.0768522779568
1823,1823,1823,2660 Antwerp,House,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,58.0,2.0,Good,0.0,2660,546.0768522779568
1824,1824,1824,4000 Lige,House,110000,6.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,4000,546.0768522779568
1825,1825,1825,2260 Westerlo,House,110000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,140.0,2.0,Good,0.0,2260,546.0768522779568
1826,1826,1826,5377 HOGNE,House,110000,2.0,201.43684820393972,Not installed,0.0,0.0,0.0,,0.0,,201.43684820393972,1933.0,4.0, To renovate,0.0,5377,546.0768522779568
1827,1827,1827,4020 Lige 2,Studio,110000,1.0,45.0,Installed,0.0,0.0,0.0,,0.0,,45.0,45.0,1.0, Just renovated,0.0,4020,2444.4444444444443
1828,1828,1828,5000 Namur,Apartment,110000,1.0,62.0,Semi equipped,0.0,0.0,0.0,,0.0,,62.0,62.0,2.0, To be done up,0.0,5000,1774.1935483870968
1829,1829,1829,6880 Bertrix,Apartment block,110000,4.0,248.0,Not installed,0.0,0.0,0.0,,0.0,,248.0,228.0,2.0, To renovate,0.0,6880,443.5483870967742
1830,1830,1830,6001 Charleroi,Apartment,110000,2.0,90.0,USA semi equipped,0.0,0.0,1.0,4.0,0.0,,90.0,90.0,2.0, Good,0.0,6001,1222.2222222222222
1831,1831,1831,6060 Gilly,Apartment,110000,2.0,79.0,Installed,0.0,0.0,1.0,2.0,0.0,,79.0,79.0,2.0, Good,0.0,6060,1392.4050632911392
1832,1832,1832,6061 Charleroi,Apartment,110000,1.0,93.0,Not installed,0.0,0.0,0.0,,0.0,,93.0,93.0,2.0, To be done up,0.0,6061,1182.7956989247311
1833,1833,1833,6044 Charleroi Roux,House,110000,3.0,100.0,Installed,0.0,0.0,0.0,,1.0,150.0,100.0,260.0,2.0, Good,0.0,6044,1100.0
1834,1834,1834,2140 Borgerhout,Apartment,110000,1.0,50.0,Installed,0.0,0.0,0.0,,0.0,,50.0,50.0,2.0,Good,0.0,2140,2200.0
1835,1835,1835,5030 Gembloux,Studio,110000,2.0,201.43684820393972,Semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, Good,0.0,5030,546.0768522779568
1836,1836,1836,8000 Brugge,Kot,110000,1.0,19.0,Installed,1.0,0.0,0.0,,0.0,,19.0,19.0,4.0, Good,0.0,8000,5789.473684210527
1837,1837,1837,6060 Charleroi,Apartment,110000,2.0,201.43684820393972,Semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, Good,0.0,6060,546.0768522779568
1838,1838,1838,6001 Marcinelle,Apartment,110000,1.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,3.0, As new,0.0,6001,546.0768522779568
1839,1839,1839,4460 Grce-Hollogne Hollogneaux-Pierres,House,110000,3.0,140.0,Semi equipped,0.0,0.0,1.0,15.0,0.0,,140.0,450.0,2.0, To renovate,0.0,4460,785.7142857142857
1840,1840,1840,6000 Charleroi,Apartment,110000,2.0,80.0,Installed,0.0,0.0,0.0,,0.0,,80.0,80.0,2.0, As new,0.0,6000,1375.0
1841,1841,1841,8400 Oostende,House,110000,3.0,96.0,Installed,0.0,0.0,0.0,,0.0,,96.0,96.0,2.0,Good,0.0,8400,1145.8333333333333
1842,1842,1842,6180 Courcelles,House,110000,1.0,80.0,Installed,0.0,0.0,0.0,,1.0,300.0,80.0,380.0,3.0, To renovate,0.0,6180,1375.0
1843,1843,1843,7080 Frameries,House,110000,2.0,90.0,Installed,0.0,0.0,1.0,40.0,0.0,,90.0,40.0,2.0, Good,0.0,7080,1222.2222222222222
1844,1844,1844,7170 Manage,House,110000,2.0,201.43684820393972,Not installed,0.0,0.0,0.0,,0.0,,201.43684820393972,373.0,3.0, To renovate,0.0,7170,546.0768522779568
1845,1845,1845,1180 Uccle,Studio,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, Just renovated,0.0,1180,546.0768522779568
1846,1846,1846,7000 Mons,Ground floor,110000,1.0,55.0,Installed,0.0,0.0,0.0,,0.0,,55.0,55.0,2.0, Just renovated,0.0,7000,2000.0
1847,1847,1847,7000 Mons,House,110000,5.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,343.0,2.0, To renovate,0.0,7000,546.0768522779568
1848,1848,1848,6061 Montignies-sur-Sambre,Apartment,110000,2.0,85.0,Installed,0.0,0.0,0.0,,0.0,,85.0,85.0,2.0, Good,0.0,6061,1294.1176470588234
1849,1849,1849,1000 Bruxelles1,Studio,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,1000,546.0768522779568
1850,1850,1850,5300 Andenne,Apartment,110000,2.0,125.0,Semi equipped,0.0,0.0,0.0,,0.0,,125.0,125.0,4.0,Good,0.0,5300,880.0
1851,1851,1851,1430 Rebecq,House,110000,4.0,127.0,Installed,0.0,0.0,0.0,,1.0,50.0,127.0,200.0,3.0,Good,0.0,1430,866.1417322834645
1852,1852,1852,4030 Lige Grivegne,Apartment,110000,1.0,43.0,Installed,0.0,0.0,0.0,,0.0,,43.0,43.0,2.0, Just renovated,0.0,4030,2558.139534883721
1853,1853,1853,6280 ACOZ,House,110000,4.0,201.43684820393972,Not installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, To restore,0.0,6280,546.0768522779568
1854,1854,1854,1030 Schaerbeek,Service flat,110000,2.0,201.43684820393972,USA installed,0.0,0.0,1.0,2.0,0.0,,201.43684820393972,201.43684820393972,2.0, As new,0.0,1030,546.0768522779568
1855,1855,1855,8420 De Haan,Studio,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, As new,0.0,8420,546.0768522779568
1856,1856,1856,7000 Mons,Apartment,110000,2.0,65.0,Installed,0.0,0.0,0.0,,1.0,502.0,65.0,65.0,2.0,Good,0.0,7000,1692.3076923076924
1857,1857,1857,8851 Koolskamp,New real estate project - Apartments,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,8851,546.0768522779568
1858,1858,1858,4870 NESSONVAUX,House,110000,4.0,110.0,Installed,0.0,0.0,1.0,8.0,1.0,19.0,110.0,63.0,2.0, Good,0.0,4870,1000.0
1859,1859,1859,6790 Aubange,Apartment,110000,1.0,50.0,USA installed,0.0,0.0,1.0,3.0,1.0,15.0,50.0,50.0,4.0, Good,0.0,6790,2200.0
1860,1860,1860,7611 La Glanerie,House,110000,2.0,120.0,Semi equipped,0.0,0.0,0.0,,0.0,,120.0,180.0,2.0, To renovate,0.0,7611,916.6666666666666
1861,1861,1861,5530 Yvoir,Country house,110000,2.0,55.0,Hyper equipped,0.0,0.0,1.0,12.0,1.0,220.0,55.0,220.0,2.0, As new,0.0,5530,2000.0
1862,1862,1862,4420 MONTEGNEE,House,110000,2.0,80.0,Installed,0.0,0.0,1.0,10.0,1.0,15.0,80.0,102.0,3.0,Good,0.0,4420,1375.0
1863,1863,1863,6880 Bertrix,Apartment,110000,2.0,80.0,Semi equipped,0.0,0.0,1.0,10.0,0.0,,80.0,80.0,2.0, Good,0.0,6880,1375.0
1864,1864,1864,8660 La Panne,Studio,110000,1.0,201.43684820393972,Installed,0.0,0.0,1.0,3.0,0.0,,201.43684820393972,201.43684820393972,1.0, As new,0.0,8660,546.0768522779568
1865,1865,1865,7538 Vezon,House,110000,2.0,156.0,Installed,0.0,0.0,0.0,,0.0,,156.0,160.0,3.0, To be done up,0.0,7538,705.1282051282051
1866,1866,1866,5000 Namur,Ground floor,110000,1.0,60.0,Installed,0.0,0.0,0.0,,0.0,,60.0,60.0,2.0, Good,0.0,5000,1833.3333333333333
1867,1867,1867,7900 Leuze-En-Hainaut,Apartment,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, Good,0.0,7900,546.0768522779568
1868,1868,1868,7301 Boussu,House,110000,2.0,201.43684820393972,Semi equipped,0.0,0.0,0.0,,1.0,1.0,201.43684820393972,80.0,2.0, To be done up,0.0,7301,546.0768522779568
1869,1869,1869,7387 Angre,House,110000,3.0,151.0,Installed,0.0,0.0,0.0,,0.0,,151.0,631.0,4.0,Good,0.0,7387,728.476821192053
1870,1870,1870,5590 Leignon,House,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,1510.0,4.0,Good,0.0,5590,546.0768522779568
1871,1871,1871,4020 Jupille-sur-Meuse,Chalet,110000,1.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,509.0,4.0, Good,0.0,4020,546.0768522779568
1872,1872,1872,6060 GILLY,House,110000,2.0,201.43684820393972,Installed,0.0,0.0,1.0,1.0,0.0,,201.43684820393972,90.0,2.0, Good,0.0,6060,546.0768522779568
1873,1873,1873,8870 Izegem,Apartment,110000,2.0,80.0,Installed,0.0,0.0,0.0,,0.0,,80.0,80.0,2.0, Good,0.0,8870,1375.0
1874,1874,1874,5600 Villers-le-Gambon,House,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,1590.0,4.0, Good,0.0,5600,546.0768522779568
1875,1875,1875,7860 Lessen,House,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,190.0,2.0, To renovate,0.0,7860,546.0768522779568
1876,1876,1876,9500 Geraardsbergen,House,110000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,85.0,2.0, Good,0.0,9500,546.0768522779568
1877,1877,1877,7100 La Louvire,Ground floor,110000,1.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, Good,0.0,7100,546.0768522779568
1878,1878,1878,8370 Blankenberge,Studio,110000,2.0,201.43684820393972,Semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, Good,0.0,8370,546.0768522779568
1879,1879,1879,4000 Liege,Studio,110000,2.0,55.0,Installed,0.0,0.0,1.0,10.0,0.0,,55.0,55.0,2.0, Just renovated,0.0,4000,2000.0
1880,1880,1880,8434 Middelkerke,Studio,110000,2.0,30.0,Installed,0.0,0.0,0.0,,0.0,,30.0,30.0,2.0, As new,0.0,8434,3666.6666666666665
1881,1881,1881,8660 La Panne,Studio,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, As new,0.0,8660,546.0768522779568
1882,1882,1882,4400 Flmalle-Grande,House,110000,2.0,82.0,Not installed,0.0,0.0,0.0,,0.0,,82.0,460.0,2.0, Good,0.0,4400,1341.4634146341464
1883,1883,1883,7063 Chausse-Notre-Dame-Louvignies,House,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,410.0,3.0, To renovate,0.0,7063,546.0768522779568
1884,1884,1884,7700 Mouscron,House,110000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,133.0,2.0, To be done up,0.0,7700,546.0768522779568
1885,1885,1885,3600 Genk,Apartment,110000,1.0,51.0,Installed,0.0,0.0,0.0,,0.0,,51.0,51.0,2.0,Good,0.0,3600,2156.8627450980393
1886,1886,1886,8430 Middelkerke,Studio,110000,2.0,201.43684820393972,Not installed,1.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, To renovate,0.0,8430,546.0768522779568
1887,1887,1887,6200 CHATELINEAU,House,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,189.0,2.0, To be done up,0.0,6200,546.0768522779568
1888,1888,1888,7350 Hensies,House,110000,4.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,720.0,4.0,Good,0.0,7350,546.0768522779568
1889,1889,1889,7387 Honnelles,House,110000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, To renovate,0.0,7387,546.0768522779568
1890,1890,1890,7134 Pronnes-lez-Binche,House,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,290.0,2.0,Good,0.0,7134,546.0768522779568
1891,1891,1891,7062 Naast,House,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,7062,546.0768522779568
1892,1892,1892,7100 La Louvire,House,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,7100,546.0768522779568
1893,1893,1893,4170 Comblain-au-Pont,House,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,123.0,2.0, To be done up,0.0,4170,546.0768522779568
1894,1894,1894,6061 Montignies-sur-Sambre,House,110000,2.0,107.0,Installed,0.0,0.0,1.0,50.0,0.0,,107.0,107.0,2.0,Good,0.0,6061,1028.03738317757
1895,1895,1895,6030 Marchienne-au-Pont,House,110000,4.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,3.0, To renovate,0.0,6030,546.0768522779568
1896,1896,1896,6460 Chimay,Apartment block,110000,4.0,120.0,Installed,0.0,0.0,1.0,17.0,0.0,,120.0,120.0,3.0,Good,0.0,6460,916.6666666666666
1897,1897,1897,6887 Straimont,House,110000,1.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,252.0,3.0,Good,0.0,6887,546.0768522779568
1898,1898,1898,7020 Maisires,House,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,230.0,2.0,Good,0.0,7020,546.0768522779568
1899,1899,1899,6542 Sars-la-Buissire,Other properties,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,1.0,5900.0,201.43684820393972,6000.0,4.0, To restore,0.0,6542,546.0768522779568
1900,1900,1900,6183 Trazegnies,Mixed-use building,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,6183,546.0768522779568
1901,1901,1901,6180 Courcelles,House,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,6180,546.0768522779568
1902,1902,1902,7100 La Louvire,Duplex,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,7100,546.0768522779568
1903,1903,1903,4970 Stavelot,House,110000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,4970,546.0768522779568
1904,1904,1904,7100 Haine-Saint-Pierre,House,110000,4.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,7100,546.0768522779568
1905,1905,1905,4500 Huy,House,110000,4.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,4500,546.0768522779568
1906,1906,1906,5575 Gedinne,House,110000,4.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,5575,546.0768522779568
1907,1907,1907,6001 Marcinelle,House,110000,4.0,140.0,Installed,0.0,0.0,1.0,8.0,1.0,125.0,140.0,140.0,3.0,Good,0.0,6001,785.7142857142857
1908,1908,1908,2018 Antwerp,Apartment,110000,1.0,201.43684820393972,Semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, To be done up,0.0,2018,546.0768522779568
1909,1909,1909,7784 Warneton,Duplex,110787,2.0,65.0,Installed,0.0,0.0,0.0,,0.0,,65.0,65.0,4.0, As new,0.0,7784,1704.4153846153847
1910,1910,1910,6040 Jumet,Triplex,110900,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,3.0, Good,0.0,6040,550.5447537965946
1911,1911,1911,9600 Ronse,House,110950,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,40.0,2.0, To renovate,0.0,9600,550.79297054763
1912,1912,1912,9600 Ronse,House,110950,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,45.0,2.0, To renovate,0.0,9600,550.79297054763
1913,1913,1913,2830 Willebroek,Apartment,111000,1.0,75.0,USA installed,0.0,0.0,0.0,,0.0,,75.0,75.0,2.0,Good,0.0,2830,1480.0
1914,1914,1914,7700 Mouscron,House,111000,2.0,115.0,Installed,0.0,0.0,0.0,,0.0,,115.0,115.0,2.0, To be done up,0.0,7700,965.2173913043479
1915,1915,1915,7700 Mouscron,Apartment block,111000,4.0,192.0,Installed,0.0,0.0,0.0,,0.0,,192.0,192.0,2.0, To renovate,0.0,7700,578.125
1916,1916,1916,7700 Mouscron,House,111000,4.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,254.0,2.0, To renovate,0.0,7700,551.0411872986655
1917,1917,1917,6500 Beaumont,House,111000,3.0,80.0,Not installed,0.0,0.0,0.0,,0.0,,80.0,461.0,3.0, To be done up,0.0,6500,1387.5
1918,1918,1918,8430 Middelkerke,Studio,112000,2.0,54.0,Installed,0.0,0.0,0.0,,0.0,,54.0,54.0,2.0, Good,0.0,8430,2074.074074074074
1919,1919,1919,6887 Herbeumont Saint-Mdard,House,112000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,170.0,4.0, To renovate,0.0,6887,556.0055223193742
1920,1920,1920,8970 Poperinge,House,112000,2.0,111.0,Semi equipped,0.0,0.0,0.0,,0.0,,111.0,210.0,2.0, To be done up,0.0,8970,1009.009009009009
1921,1921,1921,6000 Charleroi,Apartment,112000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,6000,556.0055223193742
1922,1922,1922,2610 Wilrijk,Studio,112000,2.0,201.43684820393972,Installed,1.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,1.0, Good,0.0,2610,556.0055223193742
1923,1923,1923,8900 Ieper,Apartment,112000,1.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, Good,0.0,8900,556.0055223193742
1924,1924,1924,6001 Marcinelle,House,112000,2.0,154.0,Installed,0.0,0.0,0.0,,0.0,,154.0,601.0,4.0, Good,0.0,6001,727.2727272727273
1925,1925,1925,8450 Bredene,Apartment,112000,1.0,43.0,Installed,0.0,0.0,1.0,3.0,0.0,,43.0,43.0,2.0,Good,0.0,8450,2604.6511627906975
1926,1926,1926,8370 Blankenberge,Apartment,112000,2.0,65.0,Installed,0.0,0.0,0.0,,0.0,,65.0,65.0,2.0,Good,0.0,8370,1723.076923076923
1927,1927,1927,7784 Warneton,Duplex,112287,2.0,65.0,Installed,0.0,0.0,0.0,,0.0,,65.0,65.0,2.0, As new,0.0,7784,1727.4923076923078
1928,1928,1928,1800 Vilvoorde,Apartment,112500,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,1800,558.4876898297285
1929,1929,1929,8610 Kortemark,House,112500,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,150.0,2.0, To renovate,0.0,8610,558.4876898297285
1930,1930,1930,2000 Antwerp,Kot,112500,1.0,18.0,Installed,0.0,0.0,0.0,,0.0,,18.0,18.0,2.0, Just renovated,0.0,2000,6250.0
1931,1931,1931,8000 Brugge,Studio,112500,2.0,41.0,Installed,0.0,0.0,0.0,,0.0,,41.0,41.0,2.0, To be done up,0.0,8000,2743.9024390243903
1932,1932,1932,3001 Leuven Heverlee,Studio,112500,1.0,36.0,USA installed,1.0,0.0,0.0,,0.0,,36.0,36.0,2.0, Good,0.0,3001,3125.0
1933,1933,1933,6590 Momignies,Apartment,112500,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,4.0, As new,0.0,6590,558.4876898297285
1934,1934,1934,4000 Lige,Studio,112900,1.0,35.0,Installed,0.0,0.0,0.0,,0.0,,35.0,35.0,2.0, Just renovated,0.0,4000,3225.714285714286
1935,1935,1935,8957 Mesen,House,113000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,200.0,2.0, To be done up,0.0,8957,560.9698573400829
1936,1936,1936,2170 Merksem,Apartment,113500,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, To be done up,0.0,2170,563.4520248504373
1937,1937,1937,7784 Warneton,Apartment,113707,2.0,65.0,Installed,0.0,0.0,1.0,18.0,1.0,146.0,65.0,65.0,4.0, As new,0.0,7784,1749.3384615384616
1938,1938,1938,4100 Boncelles,Apartment,114000,1.0,40.0,Semi equipped,0.0,0.0,0.0,,0.0,,40.0,40.0,2.0, To renovate,0.0,4100,2850.0
1939,1939,1939,6000 Charleroi,House,114000,2.0,109.0,Semi equipped,0.0,0.0,0.0,,0.0,,109.0,110.0,3.0, To be done up,0.0,6000,1045.8715596330276
1940,1940,1940,8400 Oostende,Apartment,114000,1.0,40.0,Installed,0.0,0.0,1.0,3.0,0.0,,40.0,40.0,2.0, As new,0.0,8400,2850.0
1941,1941,1941,2000 Antwerpen,Apartment,114000,1.0,201.43684820393972,Hyper equipped,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, As new,0.0,2000,565.9341923607916
1942,1942,1942,8370 Blankenberge,Apartment,114000,2.0,54.0,Installed,0.0,0.0,1.0,18.0,0.0,,54.0,54.0,2.0, To be done up,0.0,8370,2111.1111111111113
